Title: The Rotation of M Dwarfs Observed by the Apache Point 
       Galactic Evolution Experiment 
Authors: Gilhool S.H., Blake C.H., Terrien R.C., Bender C., 
         Mahadevan S., Deshpande R. 
Table: v sin i Results
================================================================================
Byte-by-byte Description of file: ajaa9c7ct4_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label       Explanations
--------------------------------------------------------------------------------
   1- 17 A17    ---      ID          2MASS identifier
  19- 30 F12.8  deg      RAdeg       Right Ascension in decimal degrees (J2000)
  32- 44 F13.9  deg      DEdeg       Declination in decimal degrees (J2000)
  46- 49 I4     K        Teff-ASPCAP ASPCAP derived effective temperature
  51- 54 I4     K        Teff-VFIT   VFIT derived effective temperature
  56- 59 F4.1   [Sun]    [M/H]       VFIT derived metallicity
  61- 63 F3.1   [cm/s2]  logg        VFIT derived log surface gravity
  65- 65 A1     ---    l_vsini       Limit flag on vsini  
  66- 70 F5.2   km/s     vsini       VFIT derived projected rotation velocity
  72- 74 F3.1   km/s   e_vsini       ? Uncertainty in vsini  
--------------------------------------------------------------------------------
2M08140773+2703384 123.53221     27.060671    3535 3400 -0.0 4.5 < 8.0      
2M08151813+7946294 123.82555     79.774849    3644 3600 -0.5 4.5 < 8.0      
2M08155393+3136392 123.97472     31.610901    3865 3900 -0.0 4.5  23.9  1.6 
2M08160527+3028386 124.02197     30.477396    3063 3000 +0.5 5.5 < 8.0      
2M08175130+3107455 124.46376     31.129322    3792 3800 -0.0 4.5 < 8.0      
2M08185024+7843250 124.70935     78.723625    3481 3500 -0.0 5.0 < 8.0      
2M08370799+1507475 129.28330     15.129878    3484 3500 -0.0 4.5 < 8.0      
2M08501918+1056436 132.57994     10.945469    3171 3200 -0.0 5.0  15.8  1.5 
2M08505983+1130493 132.74930     11.513719    3103 3100 -0.0 5.0 < 8.0      
2M08535174+0318422 133.46560      3.3117470   3556 3500 -0.0 4.5 < 8.0      
2M08584396+3727389 134.68318     37.460819    3436 3400 -0.0 4.5 < 8.0      
2M08595755+0417552 134.98979      4.2986870   3758 3700 -0.0 4.5 < 8.0      
2M09005033+0514293 135.20971      5.2414950   3392 3400 -0.0 4.5 < 8.0      
2M09010280+0237517 135.26170      2.6310440   3380 3300 -0.0 4.5 < 8.0      
2M09022952+0417072 135.62304      4.2853460   3334 3300 -0.0 4.5 < 8.0      
2M09031291+3739077 135.80381     37.652142    3078 3000 -0.0 5.0 < 8.0      
2M09285333-0722148 142.22224     -7.3707930   3437 3400 -0.0 4.5 < 8.0      
2M09301445+2630250 142.56023     26.506958    3439 3400 +0.5 5.0 < 8.0      
2M09321296+2745465 143.05401     27.762943    3142 3200 +0.5 5.5 < 8.0      
2M09391173+3837561 144.79891     38.632263    3051 3000 -0.0 5.0  10.8  1.6 
2M09422327+5559015 145.59698     55.983776    3390 3400 -0.0 5.0 < 8.0      
2M10162955+0318375 154.12313      3.3104190   3355 3300 +0.5 5.0 < 8.0      
2M10164852+0041408 154.20220      0.69469400  3150 3100 +0.5 5.0 < 8.0      
2M10294592+2845089 157.44134     28.752493    3412 3600 +0.5 5.0 < 8.0      
2M10304397+1624207 157.68321     16.405760    3104 3200 -0.0 5.5 < 8.0      
2M10305410+3008526 157.72544     30.147951    3692 3600 -0.0 4.5 < 8.0      
2M10305842+2937180 157.74342     29.621675    3363 3300 +0.5 5.0 < 8.0      
2M10311010+3517565 157.79211     35.299034    3287 3300 +0.5 5.5 < 8.0      
2M10312674+3436011 157.86142     34.600319    3438 3500 +0.5 5.0 < 8.0      
2M10330667+2837490 158.27782     28.630287    3366 3400 +0.5 5.5 < 8.0      
2M10331367+3409120 158.30698     34.153358    3667 3500 +0.5 5.0  11.7  1.5 
2M10345281+3911043 158.72005     39.184532    3323 3300 +0.5 5.0 < 8.0      
2M10355725+2853316 158.98856     28.892134    3442 3500 -0.0 5.0 < 8.0      
2M10361794+2844471 159.07477     28.746441    3929 3900 -0.0 4.5 < 8.0      
2M10371967+3534363 159.33199     35.576767    3999 4000 -0.0 4.5 < 8.0      
2M10373423+2959387 159.39264     29.994093    3214 3200 -0.0 5.0 < 8.0      
2M10381018+1938087 159.54244     19.635754    3443 3500 -0.0 5.0 < 8.0      
2M10383323+3529492 159.63848     35.497002    3536 3500 -0.0 4.5 < 8.0      
2M10385685+2505402 159.73692     25.094526    3624 3600 -0.0 4.5 < 8.0      
2M10391962+3044566 159.83178     30.749065    3545 3500 -0.0 4.5 < 8.0      
2M10393463+3809488 159.89430     38.163570    3244 3200 +0.5 5.0 < 8.0      
2M10394863+3034105 159.95265     30.569605    3343 3300 -0.0 4.5 < 8.0      
2M10401225+3510463 160.05105     35.179550    3505 3400 -0.0 4.5 < 8.0      
2M10420683+1937123 160.52848     19.620090    3388 3300 +0.5 5.0 < 8.0      
2M10423925+1944404 160.66354     19.744581    3350 3300 -0.0 4.5  28.7  1.5 
2M10441137+4500152 161.04738     45.004227    3818 3800 -0.5 4.5 < 8.0      
2M10464178+1924065 161.67409     19.401825    3357 3300 -0.0 5.0 < 8.0      
2M10473327+2007406 161.88866     20.127953    3432 3400 -0.0 5.0 < 8.0      
2M10475231+2020315 161.96796     20.342108    3663 3700 -0.0 4.5 < 8.0      
2M10482532+4320339 162.10553     43.342770    3409 3300 -0.0 4.5 < 8.0      
2M10483255+1909022 162.13566     19.150629    3413 3400 -0.0 5.0 < 8.0      
2M10510361+1458198 162.76507     14.972180    3242 3400 -0.0 5.0 < 8.0      
2M10524422+1440483 163.18427     14.680103    3657 3800 -0.5 4.5 < 8.0      
2M10533037+4457504 163.37655     44.964012    3699 3600 -0.0 4.5 < 8.0      
2M10540048+1606059 163.50201     16.101650    3024 3000 -0.0 5.5 < 8.0      
2M10550664+1532443 163.77769     15.545649    3986 3900 -0.0 4.5 < 8.0      
2M10560279+4858238 164.01165     48.973282    3945 3900 -0.0 4.5 < 8.0      
2M10562960+4858264 164.12337     48.974018    3982 4000 +0.5 5.0 < 8.0      
2M10572599+4923562 164.35832     49.398972    3619 3600 -0.0 4.5 < 8.0      
2M11014478+1227162 165.43659     12.454500    3419 3400 -0.0 4.5   9.30 1.6 
2M11034699+4932532 165.94579     49.548138    3314 3300 -0.0 5.0 < 8.0      
2M11123132+0627518 168.13051      6.4644150   3373 3300 -0.0 4.5 < 8.0      
2M11144514+0035134 168.68811      0.58707100  3387 3400 -0.5 5.0 < 8.0      
2M11173203+0013050 169.38349      0.21806700  3464 3500 -0.0 5.0 < 8.0      
2M11323130+0334390 173.13044      3.5775070   3336 3400 -0.0 5.0 < 8.0      
2M11323938+0513167 173.16410      5.2213270   3806 3800 -0.0 4.5 < 8.0      
2M11353571+0414146 173.89882      4.2374150   3557 3600 -0.5 4.5 < 8.0      
2M11354036+0457295 173.91820      4.9582110   3421 3300 -0.0 4.5 < 8.0      
2M11401965+2552492 175.08188     25.880356    3671 3600 -0.0 4.5 < 8.0      
2M11434490+0200430 175.93710      2.0119600   3426 3400 -0.0 5.0 < 8.0      
2M11450282+2601155 176.26178     26.020977    3319 3300 -0.0 5.0 < 8.0      
2M11463262+0130524 176.63592      1.5145820   3045 3000 -0.0 5.0 < 8.0      
2M11463674+2719315 176.65309     27.325417    3388 3300 +0.5 5.0 < 8.0      
2M11474074+0015201 176.91977      0.25560400  3311 3300 -0.0 5.0 < 8.0      
2M11480063+3505146 177.00265     35.087391    3672 3700 +0.5 5.0 < 8.0      
2M11501565+2625126 177.56521     26.420174    3466 3500 -0.0 4.5 < 8.0      
2M11511794+1829229 177.82478     18.489714    3422 3400 -0.0 5.0 < 8.0      
2M11512352+5411127 177.84800     54.186882    3315 3200 -0.0 4.5 < 8.0      
2M11521203+2032148 178.05016     20.537460    3857 3900 -0.0 4.5 < 8.0      
2M11530522+1855480 178.27179     18.930019    3831 3900 -0.0 4.5 < 8.0      
2M11550416+3526308 178.76735     35.441910    3580 3600 -0.0 4.5 < 8.0      
2M11572662+3425414 179.36096     34.428169    3226 3200 -0.0 5.0 < 8.0      
2M11580290+2013015 179.51209     20.217106    3377 3300 -0.0 5.0 < 8.0      
2M11593840+1545481 179.91001     15.763388    3434 3600 +0.5 5.5 < 8.0      
2M12005016+1938424 180.20901     19.645123    3522 3500 -0.0 4.5 < 8.0      
2M12033893+1527533 180.91224     15.464808    3378 3300 -0.0 4.5 < 8.0      
2M12045611+1728119 181.23380     17.469975    3379 3300 -0.0 5.0  17.0  1.6 
2M12045619+1757409 181.23414     17.961363    3238 3200 -0.0 5.0 < 8.0      
2M12054224+1844354 181.42604     18.743189    3336 3300 +0.5 5.0 < 8.0      
2M12070374+0012509 181.76562      0.21415900  3609 3600 -0.0 4.5 < 8.0      
2M12081374+1747306 182.05728     17.791861    3074 3200 -0.5 5.5 < 8.0      
2M12081818+4027012 182.07579     40.450340    3840 3800 -0.0 4.5 < 8.0      
2M12082601+4022490 182.10840     40.380280    3747 3800 -0.0 4.5 < 8.0      
2M12102152+4026185 182.58967     40.438484    3653 3600 -0.5 4.5 < 8.0      
2M12102884+3950539 182.62017     39.848328    3426 3400 -0.0 5.0   8.58 2.6 
2M12105688+4103275 182.73702     41.057655    3837 3800 -0.5 4.5 < 8.0      
2M12110303+4043482 182.76263     40.730057    3435 3400 -0.0 4.5 < 8.0      
2M12110614+1846153 182.77561     18.770939    3327 3300 -0.0 5.0 < 8.0      
2M12121359+1356531 183.05663     13.948107    3220 3200 -0.0 5.0 < 8.0      
2M12122940+3940281 183.12250     39.674492    3728 3800 -0.0 4.5 < 8.0      
2M12135956+3910101 183.49819     39.169487    3652 3600 -0.5 4.5 < 8.0      
2M12140441+1526225 183.51839     15.439595    3734 3700 -0.0 4.5 < 8.0      
2M12152838+3911145 183.86826     39.187374    3721 3800 -0.0 4.5 < 8.0      
2M12153222+1515555 183.88425     15.265443    3323 3300 -0.0 5.0 < 8.0      
2M12173762+1252395 184.40678     12.877663    3461 3400 +0.5 5.0 < 8.0      
2M12200119+2633419 185.00498     26.561646    3251 3200 -0.0 4.5   8.07 1.6 
2M12201448+2526072 185.06035     25.435360    3369 3400 -0.0 5.0 < 8.0      
2M12203573+4104277 185.14888     41.074387    3469 3400 -0.0 4.5 < 8.0      
2M12211807+1526341 185.32530     15.442816    3405 3400 +0.5 5.0 < 8.0      
2M12212146+5745089 185.33946     57.752480    3655 3700 -0.0 4.5 < 8.0      
2M12213891+3956445 185.41213     39.945698    3549 3500 -0.0 4.5 < 8.0      
2M12222073+0011020 185.58640      0.18390900  3064 3000 +0.5 4.5 < 8.0      
2M12223238+5730387 185.63496     57.510769    3431 3400 -0.0 4.5 < 8.0      
2M12232063+2529441 185.83597     25.495592    3399 3400 +0.5 5.0 < 8.0      
2M12241121+2653166 186.04672     26.887962    3826 3800 -0.0 4.5 < 8.0      
2M12243585+0001106 186.14941      0.019618000 3256 3200 -0.0 4.5 < 8.0      
2M12244171+1405391 186.17381     14.094218    3326 3400 +0.5 5.5 < 8.0      
2M12251686+5531004 186.32028     55.516804    3472 3500 -0.5 4.5 < 8.0      
2M12253159+0011354 186.38165      0.19318600  3267 3300 -0.0 5.0 < 8.0      
2M12265737+2700536 186.73904     27.014906    3143 3100 -0.0 5.0   9.27 1.4 
2M12271328+5705444 186.80534     57.095684    3596 3500 -0.0 4.5 < 8.0      
2M12281495+5526169 187.06230     55.438030    3669 3700 -0.5 4.5 < 8.0      
2M12285007+2717414 187.20865     27.294849    3994 4000 -0.0 4.5 < 8.0      
2M12301148+5555229 187.54784     55.923038    3580 3500 -0.5 4.5   8.51 1.8 
2M12304702+2603294 187.69595     26.058172    3043 3000 -0.0 5.0 < 8.0      
2M12311836+5642299 187.82652     56.708328    3553 3500 -0.0 4.5 < 8.0      
2M12330155+5738113 188.25649     57.636497    3560 3500 -0.5 4.5 < 8.0      
2M12333581+5551297 188.39923     55.858273    3603 3500 -0.0 4.5 < 8.0      
2M12442074-0150374 191.08644     -1.8437330   3334 3300 -0.0 4.5 < 8.0      
2M12505082+1301468 192.71179     13.029672    3393 3300 -0.0 4.5 < 8.0      
2M12514238+4144060 192.92659     41.735027    3462 3400 -0.0 4.5 < 8.0      
2M12523581+4320484 193.14923     43.346783    3974 4000 -0.0 4.5 < 8.0      
2M12544133+4323125 193.67224     43.386822    3228 3200 -0.0 5.0 < 8.0      
2M12573249+4057012 194.38541     40.950356    3644 3700 -0.0 4.5 < 8.0      
2M12592744+5633464 194.86437     56.562904    3415 3400 -0.0 5.0 < 8.0      
2M13024751+4131098 195.69799     41.519409    3498 3500 +0.5 5.0 < 8.0      
2M13075012+1717471 196.95887     17.296432    3245 3200 -0.0 5.0 < 8.0      
2M13085059+1622039 197.21079     16.367750    3439 3400 -0.0 5.0 < 8.0      
2M13085124-0131075 197.21351     -1.5187690   3498 3500 -0.0 4.5 < 8.0      
2M13095556+1438595 197.48153     14.649865    3593 3500 -0.0 4.5 < 8.0      
2M13104586+7137564 197.69108     71.632339    3236 3200 -0.0 4.5 < 8.0      
2M13141940+1256164 198.58086     12.937913    3360 3400 -0.0 5.0 < 8.0      
2M13142039+1320011 198.58497     13.333663    2789 2900 -0.0 5.5  49.1  1.9 
2M13160127+1415504 199.00531     14.264018    3785 3700 -0.0 4.5 < 8.0      
2M13190031+1236476 199.75132     12.613233    3419 3400 -0.0 5.0 < 8.0      
2M13194909+1313552 199.95455     13.232025    3442 3400 +0.5 5.0 < 8.0      
2M13200576+1339093 200.02402     13.652610    3315 3300 -0.0 4.5 < 8.0      
2M13201255-0140407 200.05231     -1.6779740   3376 3300 -0.0 4.5 < 8.0      
2M13202492-0139266 200.10386     -1.6574080   3680 3600 -0.0 4.5 < 8.0      
2M13243627+1308050 201.15115     13.134744    3719 3800 -0.5 4.5 < 8.0      
2M13265928+3840199 201.74702     38.672207    3296 3300 -0.0 4.5 < 8.0      
2M13273648+7310418 201.90201     73.178299    3198 3100 -0.0 4.5 < 8.0      
2M13273827+5628102 201.90948     56.469501    3410 3300 -0.0 4.5 < 8.0      
2M13275779+4001237 201.99083     40.023273    3264 3200 -0.0 4.5 < 8.0      
2M13284371+3823292 202.18214     38.391468    3388 3400 -0.0 5.0 < 8.0      
2M13313770+3821415 202.90712     38.361534    3294 3300 -0.0 5.0 < 8.0      
2M13315838+5443452 202.99329     54.729248    3663 3700 -0.0 4.5 < 8.0      
2M13331747+3833314 203.32283     38.558735    3205 3200 +0.5 5.5 < 8.0      
2M13332256+3620352 203.34402     36.343117    3959 4000 -0.0 4.5 < 8.0      
2M13335128+5647303 203.46369     56.791759    3328 3300 -0.0 5.0 < 8.0      
2M13402618+5448480 205.10911     54.813354    3248 3200 +0.5 5.0 < 8.0      
2M13421941+1847193 205.58089     18.788717    3804 3800 -0.0 4.5 < 8.0      
2M13451104+2852012 206.29603     28.867016    3409 3400 -0.0 4.5 < 8.0      
2M13455527+2723131 206.48032     27.386990    3318 3300 -0.0 5.0 < 8.0      
2M13462582+0102336 206.60760      1.0426940   3017 3100 -0.0 5.5   8.93 1.6 
2M13462703+1707100 206.61263     17.119467    3662 3600 -0.0 4.5 < 8.0      
2M13490570+1900101 207.27376     19.002823    3552 3400 -0.0 5.0 < 8.0      
2M13491436+2637457 207.30984     26.629383    3263 3200 -0.0 4.5 < 8.0      
2M13495762+1746261 207.49009     17.773920    3440 3400 +0.5 5.0 < 8.0      
2M13525797+3331361 208.24156     33.526699    3473 3400 +0.5 5.0 < 8.0      
2M13532486+3418182 208.35358     34.305069    3324 3300 +0.5 5.0 < 8.0      
2M13532938+4416109 208.37242     44.269707    3220 3200 -0.0 5.0 < 8.0      
2M13542316+2543152 208.59652     25.720890    3191 3100 -0.0 4.5 < 8.0      
2M13564148+4342587 209.17285     43.716324    2626 2600 -0.0 5.0  13.5  1.6 
2M13565257+3407095 209.21906     34.119320    3344 3300 +0.5 5.0 < 8.0      
2M13570155+2534378 209.25648     25.577177    3735 3700 -0.0 4.5 < 8.0      
2M13570533+2638437 209.27223     26.645475    3320 3300 +0.5 5.5 < 8.0      
2M13572571+3400176 209.35713     34.004890    3463 3400 -0.0 4.5 < 8.0      
2M14001449+2446001 210.06039     24.766703    3802 3800 -0.5 4.5 < 8.0      
2M14010995+2621429 210.29147     26.361925    3868 3900 -0.0 4.5 < 8.0      
2M14011705+5431528 210.32106     54.531342    3112 3100 +0.5 5.5  16.0  1.5 
2M14022009+0105058 210.58372      1.0849540   3312 3300 -0.0 4.5 < 8.0      
2M14022155+2517517 210.58982     25.297712    3769 3800 -0.0 4.5 < 8.0      
2M14035430+3008026 210.97626     30.134077    3413 3400 -0.0 5.0 < 8.0      
2M14044784+5237559 211.19935     52.632206    3444 3400 +0.5 5.0 < 8.0      
2M14045583+0157230 211.23263      1.9564070   3695 3600 +0.5 5.0 < 8.0      
2M14081562+5236281 212.06510     52.607822    3153 3200 +0.5 5.5 < 8.0      
2M14085680+5253324 212.23668     52.892334    3342 3300 -0.0 4.5 < 8.0      
2M14130286+0506321 213.26192      5.1089380   3395 3400 +0.5 5.5 < 8.0      
2M14152232+5324435 213.84302     53.412086    3296 3300 -0.0 5.0 < 8.0      
2M14173915+0624144 214.41315      6.4040050   3315 3300 -0.0 5.0 < 8.0      
2M14212272+0425137 215.34468      4.4204970   3533 3400 -0.0 4.5 < 8.0      
2M14213453+0431315 215.39390      4.5254260   3490 3600 -0.5 4.5 < 8.0      
2M14320849+0811313 218.03541      8.1920370   2948 3000 -0.0 5.5   8.49 1.5 
2M14321453+4939058 218.06056     49.651615    3239 3300 -0.5 4.5 < 8.0      
2M14323211+5104591 218.13381     51.083107    3003 3100 -0.5 5.5 < 8.0      
2M14333756+0852369 218.40652      8.8769290   3293 3300 -0.0 5.0 < 8.0      
2M14333985+0920094 218.41606      9.3359630   3384 3300 -0.0 4.5 < 8.0      
2M14351526+5023415 218.81362     50.394871    3420 3400 -0.0 5.0 < 8.0      
2M14351820+0959247 218.82587      9.9902150   3425 3400 -0.0 4.5 < 8.0      
2M14371551+0926211 219.31463      9.4392170   3275 3300 -0.0 5.0 < 8.0      
2M14385800+1327388 219.74169     13.460784    3696 3800 -0.0 4.5 < 8.0      
2M14413024+1337362 220.37604     13.626726    3763 3700 -0.0 4.5 < 8.0      
2M14431906+1120548 220.82944     11.348572    3479 3500 -0.0 5.0 < 8.0      
2M14432141+4514097 220.83925     45.236046    3504 3400 -0.0 4.5 < 8.0      
2M14532894+1716317 223.37060     17.275492    3461 3300 -0.0 4.5 < 8.0      
2M14535251+1739448 223.46882     17.662457    3765 3800 -0.5 4.5 < 8.0      
2M14540912+4135008 223.53803     41.583557    3513 3500 -0.0 4.5 < 8.0      
2M14542360+4041246 223.59835     40.690189    3676 3600 -0.0 4.5 < 8.0      
2M14544041+1634428 223.66841     16.578566    3656 3600 -0.0 4.5 < 8.0      
2M14545496+4108480 223.72903     41.146690    3238 3300 +0.5 5.5  44.1  1.6 
2M14545704+3714558 223.73769     37.248859    3564 3600 +0.5 5.0 < 8.0      
2M14551346+4128494 223.80611     41.480396    3560 3500 +0.5 5.5 < 8.0      
2M14562518+1655399 224.10492     16.927769    3411 3300 -0.0 4.5 < 8.0      
2M14563077+4115236 224.12822     41.256561    3651 3600 -0.0 4.5 < 8.0      
2M14573227+3123446 224.38448     31.395733    3884 3900 -0.5 4.5 < 8.0      
2M15024283+3211141 225.67849     32.187275    3549 3600 -0.5 4.5 < 8.0      
2M15035753+4242155 225.98975     42.704315    3225 3200 -0.0 5.0 < 8.0      
2M15041817+3053139 226.07574     30.887222    3321 3300 -0.0 5.0 < 8.0      
2M15043302+2056136 226.13759     20.937136    3641 3600 -0.0 4.5 < 8.0      
2M15045746+3715425 226.23946     37.261806    3482 3400 +0.5 5.0 < 8.0      
2M15090689+3254449 227.27872     32.912495    3432 3500 +0.5 5.5 < 8.0      
2M15165576-0037116 229.23237     -0.61989700  3180 3300 -0.5 5.5 < 8.0      
2M15262530+3758599 231.60546     37.983307    3209 3200 -0.0 5.0 < 8.0      
2M15272423+3714148 231.85096     37.237446    3141 3200 -0.0 5.0 < 8.0      
2M15281240+4340086 232.05168     43.669071    3353 3300 -0.0 5.0   8.16 1.6 
2M16084780+2219306 242.19919     22.325188    3270 3200 -0.0 4.5 < 8.0      
2M16193140+5206469 244.88084     52.113033    3298 3200 -0.0 4.5 < 8.0      
2M16204000+8624065 245.16669     86.401833    3507 3500 -0.0 4.5 < 8.0      
2M16261429+8558497 246.55955     85.980499    3174 3200 +0.5 5.5 < 8.0      
2M16340737+0038043 248.53075      0.63454700  3390 3300 -0.0 4.5   8.86 1.6 
2M16370146+3535456 249.25609     35.596016    2881 2800 -0.0 5.0 < 8.0      
2M16383835+3700273 249.65982     37.007591    3288 3300 -0.0 5.0 < 8.0      
2M16404891+3618596 250.20383     36.316566    3662 3700 +0.5 5.0 < 8.0      
2M16415893+3724468 250.49558     37.413021    3058 3000 +0.5 5.5 < 8.0      
2M16440030+3721597 251.00127     37.366592    3216 3200 -0.0 5.0 < 8.0      
2M16454410+3605496 251.43379     36.097115    3312 3200 -0.0 4.5 < 8.0      
2M16473499+3532388 251.89580     35.544113    3374 3300 -0.0 4.5 < 8.0      
2M16495034+4745402 252.45977     47.761181    3719 3800 -0.0 4.5 < 8.0      
2M16500047+4820372 252.50198     48.343670    3096 3100 -0.0 5.5  13.4  1.5 
2M16541202+1154529 253.55011     11.914707    3788 3800 -0.5 4.5 < 8.0      
2M16553439+0933530 253.89333      9.5647230   3891 3900 -0.0 4.5 < 8.0      
2M16593773+1155377 254.90722     11.927140    3889 4000 -0.5 4.5 < 8.0      
2M17004418+1044240 255.18411     10.740002    3385 3400 -0.0 5.0 < 8.0      
2M17014341+1119582 255.43090     11.332844    3539 3500 -0.0 4.5 < 8.0      
2M17022763+1135227 255.61516     11.589650    3229 3200 -0.0 5.0 < 8.0      
2M17033253+1015052 255.88558     10.251469    3822 4000 -0.5 4.5 < 8.0      
2M17150083+2246111 258.75346     22.769751    3545 3500 -0.0 4.5 < 8.0      
2M17173369+2209028 259.39040     22.150778    3545 3500 -0.0 4.5 < 8.0      
2M17190292+2340254 259.76217     23.673731    3778 3800 -0.0 4.5 < 8.0      
2M17204248+4205070 260.17703     42.085285    3326 3300 +0.5 5.5 < 8.0      
2M17212208+2326241 260.34200     23.440042    3819 3900 -0.5 4.5 < 8.0      
2M17295087+3501111 262.46198     35.019772    3705 3800 -0.5 4.5 < 8.0      
2M17315986+7407420 262.99944     74.128349    3562 3500 +0.5 5.0  10.6  1.5 
2M17331825+3402191 263.32607     34.038647    3897 4000 -0.5 4.5 < 8.0      
2M17335853+3610005 263.49390     36.166824    3624 3600 -0.0 4.5 < 8.0      
2M17395925+3603304 264.99691     36.058449    3261 3200 +0.5 5.0 < 8.0      
2M17402294+3447423 265.09561     34.795090    3770 3600 -0.0 4.5 < 8.0      
2M17403275+7256146 265.13647     72.937393    3887 3900 -0.0 4.5 < 8.0      
2M17405641+3502205 265.23507     35.039028    3340 3300 -0.0 5.0 < 8.0      
2M17413280+4808552 265.38669     48.148674    3410 3400 -0.0 5.0 < 8.0      
2M17415545+3505012 265.48108     35.083687    3804 3800 -0.5 4.5 < 8.0      
2M17452435+6051259 266.35148     60.857204    3476 3500 -0.0 4.5 < 8.0      
2M17460392+7351027 266.51636     73.850761    3392 3400 -0.0 5.0 < 8.0      
2M17461184+6024225 266.54934     60.406277    3120 3100 -0.0 5.0 < 8.0      
2M17470130+4925053 266.75545     49.418163    3280 3300 -0.0 5.0 < 8.0      
2M17471707+4715343 266.82113     47.259537    3755 3700 -0.0 4.5 < 8.0      
2M17491402+4823093 267.30843     48.385925    3824 3800 -0.0 4.5 < 8.0      
2M17491939+4649421 267.33079     46.828388    3322 3300 -0.0 5.0 < 8.0      
2M17540504+6212016 268.52101     62.200466    3492 3400 -0.5 4.5 < 8.0      
2M17541820+4758412 268.57585     47.978134    3664 3700 -0.5 4.5 < 8.0      
2M17545859+4715141 268.74416     47.253929    3394 3400 -0.0 5.0 < 8.0      
2M17553826+6030011 268.90944     60.500317    3891 3900 -0.0 4.5 < 8.0      
2M18071735+7402564 271.82231     74.049004    3943 4000 -0.0 4.5 < 8.0      
2M18161819+0131277 274.07582      1.5243770   3388 3300 -0.0 4.5 < 8.0      
2M18163938+0047136 274.16411      0.78713500  3460 3400 -0.0 4.5 < 8.0      
2M18164895+0150039 274.20398      1.8344250   3257 3300 +0.5 5.5 < 8.0      
2M18215416-0700179 275.47567     -7.0049820   3881 4000 -0.0 4.5 < 8.0      
2M18231602+0058169 275.81676      0.97138200  3646 3600 -1.0 4.5 < 8.0      
2M18303947-0356189 277.66447     -3.9385840   3121 3100 -0.0 5.0  12.0  1.6 
2M18405024-0804583 280.20934     -8.0828830   3274 3200 -0.0 4.5 < 8.0      
2M18415473+0651285 280.47805      6.8579410   3458 3400 +0.5 5.0 < 8.0      
2M18523373+4538317 283.14055     45.642147    3094 3200 -0.5 5.5 < 8.0      
2M18551497+4408590 283.81241     44.149742    3264 3200 -0.0 5.0 < 8.0      
2M18554773+0304254 283.94891      3.0737270   3659 3800 -0.0 4.5 < 8.0      
2M18561502+0449049 284.06260      4.8180390   3613 3600 -0.5 4.5 < 8.0      
2M18562628+4622532 284.10953     46.381451    3247 3200 -0.0 5.0 < 8.0      
2M18571939+0523084 284.33082      5.3856920   3668 3600 -0.0 4.5 < 8.0      
2M19003108+0422420 285.12953      4.3783530   3389 3300 -0.0 4.5 < 8.0      
2M19004176+0310312 285.17403      3.1753560   3277 3300 -0.5 4.5 < 8.0      
2M19051739+4507161 286.32248     45.121147    3263 3200 -0.0 4.5 < 8.0      
2M19071270+4416070 286.80293     44.268635    3210 3200 +0.5 5.5 < 8.0      
2M19081576+2635054 287.06570     26.584858    3184 3200 -0.0 5.5 < 8.0      
2M19084251+2733453 287.17713     27.562593    3211 3100 -0.0 4.5 < 8.0      
2M19094165+0948584 287.42356      9.8162420   3243 3200 -0.0 5.0 < 8.0      
2M19103855+0132104 287.66063      1.5362480   3772 3900 -0.0 4.5 < 8.0      
2M19121128+4316106 288.04701     43.269630    3380 3400 -0.5 4.5 < 8.0      
2M19125504+4239370 288.22936     42.660290    3585 3500 -0.0 4.5 < 8.0      
2M19142151+4309008 288.58963     43.150223    2923 3000 -0.5 5.5 < 8.0      
2M19142401+1916006 288.60007     19.266836    3183 3200 -0.0 5.0 < 8.0      
2M19142541+1755081 288.60591     17.918922    3877 3900 -0.0 4.5 < 8.0      
2M19143925+1919025 288.66357     19.317387    3394 3300 +0.5 4.5  21.3  1.7 
2M19170558+4007235 289.27329     40.123199    3388 3300 -0.0 4.5 < 8.0      
2M19173151+2833147 289.38130     28.554094    3022 3000 -0.0 5.5   8.59 1.5 
2M19182339+1839265 289.59748     18.657368    3382 3400 -0.0 4.5 < 8.0      
2M19194106+4127490 289.92112     41.463638    2944 3000 -0.0 5.5 < 8.0      
2M19244226+4333498 291.17609     43.563835    3289 3300 -0.0 5.0 < 8.0      
2M19264937+1643019 291.70573     16.717199    3384 3400 -0.0 5.0 < 8.0      
2M19272650+4758468 291.86045     47.979679    3214 3300 +0.5 5.5 < 8.0      
2M19281377+2459419 292.05738     24.994986    3856 3900 -0.0 4.5 < 8.0      
2M19294258+3733223 292.42745     37.556198    3145 3200 -0.0 5.0   9.09 1.6 
2M19313868-0658253 292.91120     -6.9737030   3536 3500 +0.5 5.0 < 8.0      
2M19322564+3917266 293.10684     39.290745    2997 3000 -0.0 5.0 < 8.0      
2M19324633-0652178 293.19306     -6.8716330   3389 3300 +0.5 4.5 < 8.0      
2M19325604+1723567 293.23351     17.399094    3393 3400 -0.5 4.5 < 8.0      
2M19333940+3931372 293.41420     39.527016    3445 3300 -0.0 4.5  14.0  1.5 
2M19335290+3900545 293.47045     39.015152    3195 3200 -0.0 5.0 < 8.0      
